transaction_id,vendor,amount,category,date,payment_method,note
2a699bef-d7f9-445e-9a9a-2cb01b218184,Coca-Cola Company,7.48,Drinks,2025-05-28,Apple Pay,Purpose few window step several.
3ca0fa08-983a-4a1d-ba52-8a06546ac02e,Schlumberger,33.05,Gas,2025-05-31,PayPal,World have interest page throughout.
55908fbf-f91e-4b89-b131-85e678e995da,Smucker (J.M.),126.45,Groceries,2025-06-18,MasterCard,Follow pattern gas approach tonight success.
dd1f1107-c0e1-4e31-b07f-6b07f0c68ee5,Netflix,7.71,Streaming,2025-03-21,PayPal,Message color might whose.
755299bb-968e-4962-ac65-d95f522f42b2,Goldman Sachs,46.85,Investments,2025-03-23,PayPal,Suddenly woman middle explain matter.
e0f39cdf-5690-406b-be2a-6aab79965699,Gartner,8.97,Consulting,2025-07-09,Visa,Indeed bill range.
2573a892-ca97-4eea-9064-4c5b326fae46,Lockheed Martin,30.7,Defense,2025-05-20,AmEx,His well yet administration boy.
26a365d1-5b22-42a0-aacc-7bbe14066405,Zimmer Biomet,9.07,MedicalSupplies,2025-07-07,AmEx,Event eat investment much.
93cb424e-2ffb-4149-81b3-afaf62e69a6d,RTX Corporation,23.94,Defense,2025-02-25,MasterCard,Eye direction wish myself direction first.
f9ec28e0-1e27-44e6-b2cf-691ecb3d9ec0,Air Products & Chemicals,56.45,Supplies,2025-01-18,Visa,Politics network cover police action.
fe1ef22e-ac30-4fa6-af14-3f8c3d68298f,"Nike, Inc.",17.08,Clothing,2025-05-08,MasterCard,Great keep camera network.
34a8153a-984f-43cc-a2d1-663c08703589,Phillips 66,43.73,Gas,2025-04-13,AmEx,Main respond organization decade prevent.
dd8dc3bc-257e-4518-9292-53c20c9ca173,Bristol-Myers Squibb,63.48,Pharmacy,2025-06-14,PayPal,Include box traditional.
007359d0-58aa-429f-ad85-dc1cd499375a,Kimco Realty,104.79,Rent,2025-02-10,AmEx,Produce us possible decade draw action.
86e66c49-5fcc-46b2-8ad3-4da6d0c1caf9,CDW,10.7,Electronics,2025-06-24,Visa,Wonder agreement yeah.
1c926e75-5c41-4879-9db3-c191b802d50f,Ecolab,20.39,Cleaning,2025-04-27,PayPal,Represent result or agency give service.
75a3d698-5a83-4c96-bfa7-76585a28281d,Ray,6.61,Defense,2025-02-27,Apple Pay,Stand politics night sound material often.
474019e7-8de9-419c-b038-e66ddf24e1ba,Lennar,195.63,Mortgage,2025-04-15,PayPal,Add public board capital.
83b0a76f-ab50-44b3-a212-ad24b9d457d2,Verisign,104.69,Software,2025-01-16,MasterCard,Choice respond commercial keep.
4ff923b3-b1cc-4155-9429-6f145fb139bb,ExxonMobil,31.06,Gas,2025-03-07,AmEx,Month but total.
bbe75c0f-254f-4ae5-bf01-a554c4e3d1eb,Roper Technologies,73.81,Electronics,2025-05-23,MasterCard,Seem scientist reflect.
aeb7ef19-4f83-47ee-927b-714ac8bbdc84,Zebra Technologies,29.44,Electronics,2025-03-29,Visa,Me success so traditional probably.
a80c3097-21ca-402d-84a7-da50d5729d0a,CooperCompanies,39.08,Pharmacy,2025-05-14,MasterCard,Think example determine recognize guy say.
4054fdb3-8473-483f-b9c8-a5bc060be736,Cognizant Technology Solutions,8.73,Software,2025-07-05,Apple Pay,In only recognize ok.
cf47d89d-251a-467f-ba09-1396dad2a587,Kinder Morgan,56.3,Gas,2025-05-28,Visa,Edge these but.
8590dbde-300e-4239-add9-68537291bad6,FleetCor,5.47,Transportation,2025-01-25,Visa,Food piece visit exactly.
454c23ce-3a1a-4a86-85a5-779facb5574f,Fox Corporation,69.96,Entertainment,2025-01-28,AmEx,Process through whose.
245e9c1a-c06f-41c0-91ab-8f53020eee9d,Seattle Genetics,60.94,Pharmacy,2025-02-24,Apple Pay,Statement more usually little research compare.
0eadc528-ba87-41ed-b8ba-4a5fc28f7cfd,American International Group,49.34,Insurance,2025-02-08,Visa,Add wish customer easy.
3681fcd0-cfe6-4241-bf9a-c571d76ac240,Oracle Corporation,6.47,Software,2025-06-13,Visa,Likely my opportunity blood.
a65fbb64-cecd-4c6c-ad26-1f3c3b386f64,American International Group,14.45,Insurance,2025-01-15,Visa,Hotel herself poor amount play.
dde88e83-738c-4c8f-9233-cb94db4c10ae,Hershey Company,12.21,Snacks,2025-03-19,PayPal,Recognize work else hot director behind.
b9951508-6adb-48b2-82f5-843cfca8bcba,BorgWarner,17.86,CarMaintenance,2025-02-20,AmEx,Laugh pay themselves lose easy.
9a0851b1-61ca-47ac-b48f-ae0cf832d7e4,IQVIA,8.67,MedicalSupplies,2025-01-12,MasterCard,Able suggest along fire record.
76d7f11a-f75b-4333-b659-e92be45f546d,CME Group,110.56,InvestmentFees,2025-01-14,Visa,Leader mission plant glass laugh unit.
b8dfc066-68f0-42ee-81a0-06b894764da7,Edwards Lifesciences,32.28,MedicalSupplies,2025-03-25,Visa,Rate professor positive main add network.
befd0348-c08a-49cc-9433-f179fec48acd,Organon & Co.,14.58,Pharmacy,2025-02-27,AmEx,Opportunity relate discover decision.
76c8db25-c309-4ef3-8562-050faf72e179,NextEra Energy,20.23,Electric,2025-02-05,MasterCard,Behavior glass certain.
f47d33e0-8d1c-426f-b121-96a07e3eb28a,Hess Corporation,23.71,Gas,2025-06-14,Apple Pay,Drug design scene tree.
aadd5999-3243-43ef-834a-7da660a2ce0d,PulteGroup,36.71,Mortgage,2025-02-02,Visa,I financial you from deal raise.
648cbb4e-d471-49cf-90e1-3fbc7e026ae8,Dow Inc.,29.0,Chemicals,2025-06-11,Visa,Republican sound share like.
7058c3c6-ed40-4c0b-a2fb-9d83961eb218,KeyCorp,100.73,BankFees,2025-05-21,Apple Pay,Floor real agreement east population gas.
8d23b32e-ca69-44ea-9c04-766d29499437,Citigroup,27.48,BankFees,2025-05-04,Apple Pay,Born blue hour watch per cut.
bcf4bccf-43c4-424f-968c-ce82794c1eec,Citizens Financial Group,193.93,BankFees,2025-04-10,PayPal,Continue behavior continue.
45a2424d-ef81-40c1-bf42-cc697613e2f5,eBay,76.27,Shopping,2025-05-30,Visa,Explain conference to main.
59b49120-a82b-4f25-89ae-f8218494d954,Marathon Petroleum,9.35,Gas,2025-03-05,MasterCard,Establish especially understand worker political.
2fbe86e1-34e6-43a2-a2c4-aa7c2b3d0955,Pfizer,106.71,Pharmacy,2025-03-09,AmEx,Recent agreement public in computer.
3e8b18ed-c013-4961-abd9-cae7f662880b,Costco,9.95,Groceries,2025-07-10,Visa,Girl support church.
a9fbfe87-a985-46d7-8d56-c3c39c2151f4,Packaging Corporation of America,68.03,OfficeSupplies,2025-06-18,Visa,Adult much fear kind course.
1fba18d0-582b-4a77-8071-d1bad6dd90fa,Tesla,19.16,CarPayment,2025-02-14,PayPal,Keep small compare its.
b43c4bcf-a576-4561-ace4-add0d68084b6,Capital One Financial,84.14,CreditCard,2025-06-17,Apple Pay,Up health material prevent level.
7bd3171d-6ee8-4f22-aec6-8718bb0122b3,Archer-Daniels-Midland,81.02,Groceries,2025-06-15,AmEx,Bill improve reduce seek.
d835c267-f06c-4334-9075-c5210475fa70,Nucor,65.58,Manufacturing,2025-05-12,PayPal,Single take employee difficult cell response.
5eb147bd-0903-4ecc-9384-d82c037aac6b,eBay,62.43,Shopping,2025-05-04,PayPal,Wrong benefit open ago argue.
86473807-d6b7-40a3-89fd-c7ff6c0e479a,American Tower,14.54,Utilities,2025-06-15,MasterCard,Business paper site.
ab9a7a20-1c58-41ed-a9a3-c643458f50e9,United Parcel Service,8.379999999999999,Delivery,2025-06-30,AmEx,Surface identify customer community.
eb68d78f-5bef-4ef7-9efe-d43d4dc41566,First Solar,20.63,Electric,2025-01-18,AmEx,Certain authority first only professional.
a7df6998-362f-47ea-ba5d-c10dfc00348d,Home Depot,7.62,HomeImprovement,2025-06-11,Visa,Teacher probably worker memory.
841c10e5-9202-4147-95c7-21d6cea18d35,Trane Technologies,47.49,HomeImprovement,2025-06-29,Visa,Today send relate analysis.
3bafacb5-2d21-4a0f-b7b0-d77ca5017ea2,Travelers Companies,16.99,Insurance,2025-06-05,MasterCard,Either sure many worker sure phone.
06dea1ce-ae11-4b9b-9e1c-140a210161bb,Eversource Energy,148.54,Electric,2025-04-10,PayPal,Purpose although garden positive husband.
9429051e-08cd-4e80-bebb-31e47781d51c,Zscaler,40.97,SecuritySystem,2025-02-01,AmEx,Girl gun data my military eat.
0358ce63-9033-4db1-a80b-a276bbda6fc1,UnitedHealth Group,69.15,HealthInsurance,2025-06-17,AmEx,East challenge child.
88ee5c08-664a-400b-92ef-e2e0e827eaf6,T-Mobile US,5.69,PhoneBill,2025-04-14,MasterCard,Thousand here family cell.
b1fd853b-10fc-4c02-bf6d-ee9a731804c5,Bio-Techne,79.22,Health,2025-03-30,PayPal,Also imagine ten food.
30fd3f26-7f17-4a58-8992-c008db3a2b9b,Intel,102.43,Computer,2025-05-02,PayPal,Story house office represent bill.
0fa1e167-fa9c-4117-995f-b459d07a86e3,PG&E Corporation,26.7,Electric,2025-03-10,PayPal,Cold though push read.
46232d2d-edb3-4053-a7c4-eac753e6a670,NXP Semiconductors,37.28,Electronics,2025-05-29,Visa,Catch involve one various.
3a379298-d5fe-45b7-a0c5-4eecb8238025,Broadcom,57.89,Electronics,2025-01-13,Visa,Article into story however.
bd9c4585-1b0e-4ba2-9b8c-78b9404bbf11,Xilinx,7.69,Electronics,2025-05-31,Visa,Difficult policy run run.
340b05ae-3163-48fb-8928-3f100cf9c567,Hershey Company,27.93,Snacks,2025-02-09,PayPal,Box fill financial top lead approach.
07a2cdb9-3ce6-493e-a8be-02692602c476,Steel Dynamics,20.34,Manufacturing,2025-02-15,PayPal,Environmental challenge across involve crime soon.
089c9600-1716-4d64-8c2b-c1e01d3f958e,Charles Schwab Corporation,6.33,InvestmentFees,2025-02-04,PayPal,Owner his before enough scientist.
92b98270-9445-4f1c-9690-998611d54182,Signature Bank,18.33,BankFees,2025-04-10,Apple Pay,Color yet economy kitchen.
357cadd8-abfd-47a5-ab2f-32bf748ec786,Allegion,7.82,Hardware,2025-01-16,MasterCard,Energy behind account source.
d4a7b50e-bb1d-442e-a466-606f52118d81,Johnson & Johnson,6.05,Pharmacy,2025-03-08,Visa,Executive hair than.
f6050d70-3d15-476d-9d7b-76ba142cc9ca,Verisign,5.81,Software,2025-03-27,PayPal,Other agency some.
16a9345a-a72f-4b52-8133-df74dd9575af,American Express,132.0,CreditCard,2025-06-24,AmEx,Near sing research pressure.
e397ac3e-fbe2-4a10-9e27-b6864f373c5e,Omnicom Group,31.9,Marketing,2025-04-21,Visa,Suffer piece film.
c7dbd5c1-f1ba-4d79-acd3-422c06696bf9,PPG Industries,135.05,Paint,2025-01-18,Apple Pay,Mother fast realize both include.
659997c9-d0d6-401a-aa31-965b4793b1c2,Seagate Technology,22.66,Computer,2025-02-13,Apple Pay,Carry kind ever.
4918255e-8a96-4832-bc5d-428bfe089537,Consolidated Edison,14.95,Utilities,2025-01-20,AmEx,Evening current resource.
8f25d4d5-09d0-4344-8d2e-405048dd0a1c,Lamb Weston Holdings,28.22,Groceries,2025-02-27,Apple Pay,Away guy suddenly listen.
250c2239-4be8-4e54-88f4-5f7ab2a7c765,Avery Dennison,23.16,Supplies,2025-03-22,MasterCard,Address decision quality thousand recognize professional.
a3886709-aa7d-4584-ac66-a3eec2d670dc,Jacobs Engineering,9.469999999999999,Consulting,2025-04-13,PayPal,Significant big serve leg.
233b038e-e864-48e9-8894-36811a891e2a,Capital One Financial,40.96,CreditCard,2025-02-18,Apple Pay,Challenge trial worry building former.
f8a1a911-c27f-41e3-b5d8-c437779f4e88,Ameriprise Financial,9.74,FinanceCharges,2025-07-08,MasterCard,Woman as boy collection.
c149c647-905a-4610-b372-d45457f3f4f9,Kinder Morgan,38.66,Gas,2025-03-12,PayPal,Forward brother very ask arm young.
994104d9-6592-40cb-a084-abdf80cafba0,Union Pacific,42.02,Transportation,2025-05-29,Visa,None dream laugh baby start common.
d5a241ea-e6ad-4040-99a7-72e2678bdc29,Roper Technologies,6.6,Electronics,2025-03-07,AmEx,Organization pull different everyone kitchen.
f8610ad3-406c-46cb-8ee4-29f681b68b2e,CSX,7.529999999999999,Transportation,2025-04-17,AmEx,Under soldier window loss agency today.
11ded380-cc7d-4ecb-a359-bb84fba8efd8,American Tower,60.7,Utilities,2025-03-03,MasterCard,Effort resource the year pattern it.
e8bf5c16-b19b-4f02-87ce-8edc2beebe16,MarketAxess,24.63,Investments,2025-01-27,PayPal,Remember should left quite strategy away.
dcdebacc-7a04-451f-83d7-66b4e445f4f3,Goldman Sachs,7.4,Investments,2025-05-11,Visa,Write understand spring strong discussion by.
3a93043e-340d-448b-939a-1c8b14eec158,International Business Machines,210.88,Computer,2025-03-19,Apple Pay,True according today art catch brother.
5924c39a-36ac-4a79-a069-96b56b5d9814,Illinois Tool Works,7.38,Hardware,2025-06-18,PayPal,Live like smile discuss.
f466bbba-be51-4b91-a5b2-9d349f56f5cb,IDEXX Laboratories,47.5,Veterinary,2025-04-21,Visa,Someone blood member either whole work.
1fb4399b-d81f-4618-8ef8-68393f259fbd,KeyCorp,164.61,BankFees,2025-01-24,Visa,Just gun reach order budget pull.
04ebe718-c479-48a6-8e22-7e79966174b0,Bath & Body Works,10.93,Beauty,2025-03-29,PayPal,Yes listen blood foot type.
74309b1f-8adc-43b3-b5cc-60379cd81409,Altria Group,6.14,Miscellaneous,2025-02-18,Apple Pay,Necessary by yeah available.
0245970a-325f-40bf-8b3e-f2e5b49615e8,3M,5.18,Hardware,2025-06-17,Apple Pay,Serious sense network peace popular.
6afa35f8-5c73-45a6-900c-522fc7aca82b,Newmont Corporation,14.45,Investments,2025-01-28,AmEx,System cost factor allow owner clearly.
454bcf4c-7557-42d7-ba10-95907aa8c5a6,Verisk Analytics,9.26,Analytics,2025-03-02,Apple Pay,Now cell certain two fund.
495a5cca-016b-49d7-b80b-2bab126adde5,CME Group,47.13,InvestmentFees,2025-01-24,PayPal,Along popular response every.
1b21ca5b-8ebb-41cd-99ce-91524db87400,Zimmer Biomet,7.57,MedicalSupplies,2025-04-14,AmEx,Team avoid radio option single.
f3f57f7e-a85d-4726-9d27-393e76dd32f7,Target,28.49,Groceries,2025-06-27,MasterCard,Group expect movement.
295b9924-9cdb-4669-93ac-c4dfb9f20db7,TJX Companies,228.52,Clothing,2025-03-16,AmEx,Positive executive series.
b791356a-2aa8-477e-9021-435cffdbb8d7,Mastercard,67.27,CreditCard,2025-02-02,Apple Pay,Treat whom position let.
c30e534c-3762-414d-ada5-dd3a88df713a,IQVIA,38.2,MedicalSupplies,2025-01-23,AmEx,Occur tree see military hour.
77367e85-f9f5-4f50-86ed-d64f7d94eab1,Prudential Financial,14.63,LifeInsurance,2025-03-17,Visa,Garden serve energy.
5e46b87d-6427-4e72-a988-384bc36cbdb8,Baker Hughes,39.12,Gas,2025-01-23,MasterCard,Never drug staff.
763c9f86-0be5-4c5a-867f-f8ff1662c193,AbbVie,29.95,Pharmacy,2025-04-14,AmEx,Soldier case important meet security.
056e7785-7c6c-4534-9095-200c9eda47de,Teledyne Technologies,22.21,Electronics,2025-01-29,AmEx,Business fight rich ok operation special arm.
2c4a6fd0-6f57-473c-babf-8daaee9d3ea3,Marathon Petroleum,5.6,Gas,2025-02-27,AmEx,Because none ahead hand ten billion.
4b4f4494-0108-439f-aafb-d623b0d28c86,Pool Corporation,87.07,OutdoorGear,2025-06-13,Visa,Wind alone picture.
f9bd7f85-b3b4-4769-b5e9-ee898d6e5159,ViacomCBS,23.9,Media,2025-05-29,PayPal,Push politics middle now.
3685a433-07a0-4454-8a56-3637ef5454b5,C.H. Robinson Worldwide,8.66,Delivery,2025-03-28,Visa,View father recognize deal or indicate.
65f2a0be-b084-46eb-804f-c440e7d2fd98,Deere & Company,18.34,Hardware,2025-02-04,MasterCard,Cold section kitchen actually.
be4498d2-0143-4e20-8483-295da1974ad7,Chubb Limited,21.39,Insurance,2025-06-10,PayPal,Hotel support old state force everybody.
3d19275c-f39e-4fe7-8b1c-d1ae01dcdf5e,Comcast,70.3,Internet,2025-03-15,MasterCard,Back degree identify lay.
0f60c6e2-e6a7-4028-9fd5-17c73cce10b0,Prudential Financial,52.91,LifeInsurance,2025-04-15,Visa,Only matter mouth baby sister spend.
f0558a57-75ad-4f3f-bf19-ad7a2b354b21,RTX Corporation,58.67,Defense,2025-03-26,Visa,Special when teach.
f58e37a0-47b9-4460-8c88-be66948a2107,WestRock,5.44,OfficeSupplies,2025-01-29,Apple Pay,Film of enter dinner.
68fde473-9a0b-41a4-b659-95bff545e612,BorgWarner,21.52,CarMaintenance,2025-03-17,PayPal,Trouble society involve which record discover.
556446e0-d5f6-40c4-8d8f-2e4a828d5997,Oneok,26.26,Gas,2025-02-10,Apple Pay,Candidate outside base.
67a93812-403e-4f0a-be80-ad44d6990a38,Broadridge Financial Solutions,5.78,FinanceCharges,2025-03-05,Visa,Under radio determine happy drug.
d29bd641-9751-448a-84ec-6fbac16426aa,Live Nation Entertainment,12.03,Events,2025-06-28,Apple Pay,Find common figure.
2c416e18-650b-4224-b2cf-9e77d6765ebc,Willis Towers Watson,57.13,Insurance,2025-03-22,Apple Pay,Tonight real nor institution.
4c7501d6-89b8-4e82-b088-78d61d2324c4,Johnson & Johnson,5.9,Pharmacy,2025-03-02,MasterCard,Service community entire often both song.
2fc6eb97-b0b8-43d0-8cd8-cd8708382f9e,Philip Morris International,30.66,Tobacco,2025-02-12,MasterCard,Energy act hard race.
cba63b4a-24ba-4d3b-86ad-adcafe1fd817,Raytheon Technologies,9.69,Defense,2025-06-08,Visa,Free charge assume discover professional.
0dc9ff3e-7eef-4748-a7fc-3e89aa946e28,General Dynamics,5.49,Defense,2025-01-23,Apple Pay,Raise say medical believe.
3367b82a-fcee-4f1f-879b-7d310b816840,MSCI,11.04,Investments,2025-04-19,Apple Pay,Decade address from heart yourself.
02846a51-e740-4858-b647-41667a469b83,Unum Group,148.98,Insurance,2025-04-03,PayPal,But may popular process concern.
8549484b-6d3d-4db6-ac25-15f1f97cf279,"Nasdaq, Inc.",64.69,Investments,2025-01-14,MasterCard,Third describe interview service.
95664f2e-f626-4314-9857-e0094d92b3bd,Dollar Tree,128.33,Groceries,2025-03-31,AmEx,Business serve several.
98f3e0b2-f4aa-47ec-bd3a-1fb8e2404fb7,Eaton Corporation,26.77,Hardware,2025-03-17,MasterCard,Claim win oil.
8bcd5e0e-7c53-4829-9b86-ae9b2578b9cb,Brown-Forman,9.65,Alcohol,2025-03-27,Apple Pay,Interest along least.
d24e0311-db29-424e-abf1-8188f35ecd56,PNC Financial Services,31.76,BankFees,2025-03-01,AmEx,Pull century part a movement language west.
39bdd527-dc64-48e6-8499-b9a18df62701,Thermo Fisher Scientific,24.23,MedicalSupplies,2025-01-12,Apple Pay,Professor between trouble state.
4f929bd4-926d-4995-b448-6dc4d75373ae,Tyler Technologies,74.41,Software,2025-04-21,Apple Pay,Quickly modern store present story six.
20dab269-36bc-4d42-832c-aaf46a1cd500,Nordstrom,9.129999999999999,Clothing,2025-05-16,MasterCard,Tell Mr quality in young fall.
2ee71cc2-8cd7-4e99-86ec-34b71bffb86a,Coca-Cola Company,26.8,Drinks,2025-02-01,AmEx,Summer pull past.
50bdacf6-752c-4ea6-a46d-47127db1003f,PerkinElmer,6.5,MedicalSupplies,2025-04-13,MasterCard,Support age look.
e516ebcf-ec38-487a-9aba-3d7fef8d7e89,Procter & Gamble,15.7,Household,2025-01-25,MasterCard,Themselves catch me cold stand recent.
8998bb54-9a38-43c9-865c-f4a7f180a53d,Kimco Realty,53.48,Rent,2025-02-22,AmEx,Be among arm.
75953567-a004-464d-9aac-0d279690745c,Procter & Gamble,25.85,Household,2025-06-11,AmEx,Expect new student.
618a6ed9-85f5-43b1-9836-08b628d62cbb,Match Group,18.86,Dating,2025-03-10,Apple Pay,Might board follow financial idea read.
2aab604e-af9b-42a7-9987-6f15d2595381,Merck & Co.,20.07,Pharmacy,2025-01-21,PayPal,Let of significant skill.
33e5080c-1191-4092-a549-fcb587de779a,Parker Hannifin,24.61,Hardware,2025-02-24,AmEx,Space factor help long or.
3fc5b1f3-7864-44e7-8b26-bb1c7c140348,UnitedHealth Group,61.49,HealthInsurance,2025-03-24,Visa,Father community reality.
440caf94-caf8-49b5-93cb-a66dc22aa30e,Leidos,89.06,Consulting,2025-06-13,Visa,Increase lawyer we wife figure beat.
ffeb13fa-a141-4d72-b739-9cf68c4ba7ee,Garmin,124.34,Electronics,2025-06-03,Visa,Check character write late.
8c66e6e7-1d81-454c-afaa-863a5a44a820,Packaging Corporation of America,61.84,OfficeSupplies,2025-06-26,MasterCard,Explain huge game defense.
dace1a4f-0fba-495b-984c-c781042fc23d,Digital Realty,15.16,Internet,2025-05-30,AmEx,Have usually affect safe whether discussion.
980f5f0b-7afe-4d1c-a26e-ae5325a20f8b,Pentair,46.61,HomeImprovement,2025-05-07,MasterCard,Factor full improve few.
5a8c6c00-83ae-4226-b769-40bfbedaf7d3,The Hershey Company,23.02,Snacks,2025-06-25,AmEx,Security natural market.
cf2fa86e-20b8-4eb7-9b3d-c9b9ec74a291,Clorox,11.76,Cleaning,2025-02-22,Visa,Subject short control yes never final.
6caf78f0-1609-408d-99a8-226ac9807a03,First Republic Bank,73.52,BankFees,2025-03-17,Visa,Along interesting alone movie.
4aa6b0ac-7e30-4763-a0c4-d3a19a5945ec,Newell Brands,6.57,HomeImprovement,2025-01-19,Apple Pay,Treat city professor.
e9bd10dd-a531-4230-98a4-b88f9d278e76,"UDR, Inc.",92.81,Rent,2025-05-14,Apple Pay,Reduce what girl cup.
53dfba71-2802-43cd-9e34-47f8f2379a66,General Electric,24.76,Electronics,2025-05-11,Apple Pay,Feel remain community south accept must answer.
77024404-9fa5-4973-b937-146c61fd8459,SL Green Realty,40.56,Rent,2025-01-13,AmEx,Same wind help report end.
ab50b3cd-c80e-4781-945b-3b2b00195fd4,Philip Morris International,43.08,Tobacco,2025-01-21,Visa,None conference Mr.
c3aec951-81f5-466f-8d7b-671a3bede24c,WestRock,90.2,OfficeSupplies,2025-04-04,PayPal,Back if analysis style ten.
d1d52022-bcc3-4040-9830-1ca9d00a77f3,Hershey Company,40.5,Snacks,2025-01-16,AmEx,Apply year candidate same power.
1f0d849f-57b6-4862-aa6d-406456a1e5f0,Marriott International,38.07,Hotel,2025-06-27,Visa,Study short name floor either end.
1410ac6c-463a-41aa-9079-a6ed17f8c46f,ResMed,7.76,MedicalSupplies,2025-05-07,MasterCard,Success security hard serious.
52bf1c96-3b1c-434e-87b0-7b7620de3fe2,News Corp,29.23,Media,2025-03-19,MasterCard,Money without among sport choice by.
99fb197a-bd97-43b8-b4d7-e4e639fc7fb7,Walgreens Boots Alliance,6.51,Pharmacy,2025-01-29,AmEx,Him customer help attention action.
5ee39436-4321-44f8-b2c8-f93fae0a5731,Royal Caribbean Group,53.49,Travel,2025-02-10,Apple Pay,Ground source such rate cold tree.
9e71e879-b876-40ee-9345-acae9bbc8340,Regions Financial,28.72,BankFees,2025-02-06,MasterCard,Themselves painting her them opportunity heavy.
f58bfa89-ee90-442a-9faf-c785e1a21f37,Sherwin-Williams,45.61,Paint,2025-05-22,AmEx,Mean book move.
9532451b-cf68-4da8-bb98-d9e1b0fbe8fe,Illinois Tool Works,6.7,Hardware,2025-05-26,Visa,Reduce human minute pattern training.
302ea313-b812-43b7-ae17-2a81af698a35,Chipotle Mexican Grill,8.54,DiningOut,2025-05-27,Apple Pay,Second operation sell information significant rest.
